327,Java 2 Micro Edition,1930110332,504,https://s3.amazonaws.com/AKIAJC5RLADLUMVRPFDQ.book-thumb-images/white.jpg,James P. White,Java
328,SharePoint 2010 Workflows in Action,1935182714,360,https://s3.amazonaws.com/AKIAJC5RLADLUMVRPFDQ.book-thumb-images/wicklund.jpg,Phil Wicklund,Microsoft .NET
329,SharePoint 2010 Web Parts in Action,1935182773,448,https://s3.amazonaws.com/AKIAJC5RLADLUMVRPFDQ.book-thumb-images/wilen.jpg,Wictor Wilén,Microsoft .NET
330,C++ Concurrency in Action,1933988770,325,https://s3.amazonaws.com/AKIAJC5RLADLUMVRPFDQ.book-thumb-images/williams.jpg,Anthony Williams,Microsoft .NET
332,XML Programming with VB and ASP,1884777872,320,https://s3.amazonaws.com/AKIAJC5RLADLUMVRPFDQ.book-thumb-images/wilson.jpg,Mark Wilson,XML
334,Oracle8i Database Administration,1884777783,543,https://s3.amazonaws.com/AKIAJC5RLADLUMVRPFDQ.book-thumb-images/yuhanna.jpg,Noel Yuhanna,Client-Server
515,Arduino in Action,1617290246,300,https://s3.amazonaws.com/AKIAJC5RLADLUMVRPFDQ.book-thumb-images/mevans.jpg,Martin Evans,
516,Node.js in Action,1617290572,300,https://s3.amazonaws.com/AKIAJC5RLADLUMVRPFDQ.book-thumb-images/cantelon.jpg,Mike Cantelon,Web Development
559,"SQL Server MVP Deep Dives, Volume 2",1617290475,750,https://s3.amazonaws.com/AKIAJC5RLADLUMVRPFDQ.book-thumb-images/delaney.jpg,Kalen Delaney,
560,HTML5 in Action,1617290491,375,https://s3.amazonaws.com/AKIAJC5RLADLUMVRPFDQ.book-thumb-images/crowther2.jpg,Rob Crowther,
